2023-08-14 , 16:49:10 , LOG , com/herculife/herculifepelvictutor/Controllers/SplashController , App Closed Correctly
2023-08-25 , 12:34:34 , LOG , com/herculife/herculifepelvictutor/Controllers/UserListController , User: herculife Signed Out
2023-08-25 , 12:34:35 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:34:35 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:34:35 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:34:35 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:34:39 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:34:39 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:34:45 , LOG , com/herculife/herculifepelvictutor/Controllers/MainPatientDashboard , User: herculife Signed Out
2023-08-25 , 12:34:46 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:34:46 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:34:46 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:34:46 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:34:48 , LOG , com/herculife/herculifepelvictutor/Controllers/UserListController , User: herculife Closed the App Correctly
2023-08-25 , 12:35:13 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:35:13 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:35:13 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:35:13 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:35:15 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:35:15 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:35:15 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:35:15 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:35:15 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:35:15 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:35:15 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:35:15 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:35:19 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:35:19 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:35:19 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:35:19 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:35:19 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:35:19 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:35:19 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:35:19 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:35:23 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:35:23 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:35:28 , LOG , com/herculife/herculifepelvictutor/Controllers/MainPatientDashboard , User: herculife Closed the App Correctly
2023-08-25 , 12:35:42 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:35:42 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:35:42 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:35:42 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:35:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:35:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:35:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:35:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:35:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:35:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:35:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:35:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:35:48 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:35:48 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:35:51 , LOG , com/herculife/herculifepelvictutor/Controllers/MainPatientDashboard , User: herculife Closed the App Correctly
2023-08-25 , 12:41:22 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:41:22 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:41:22 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:41:22 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:41:24 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:41:24 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:41:24 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:41:24 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:44:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:44:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:44:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:44:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:44:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:44:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:44:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:44:45 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:44:54 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:44:54 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:45:44 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:45:44 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:45:44 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:45:44 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:45:46 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:45:46 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:45:46 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:45:46 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:45:46 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:45:46 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:45:46 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:45:46 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:45:49 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:45:49 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:47:14 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:47:14 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:47:14 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:47:14 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:47:16 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:47:16 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:47:16 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:47:16 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:47:16 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:47:16 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:47:16 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:47:16 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:47:21 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:47:21 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:48:32 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:48:32 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:48:32 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:48:32 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:48:33 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:48:33 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:49:03 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:49:03 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:49:03 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:49:03 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:49:04 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:49:05 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:49:31 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:49:31 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:49:31 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:49:31 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:49:33 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:49:33 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:49:51 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:49:51 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:49:51 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:49:51 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:49:53 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:49:53 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:50:20 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:50:20 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:50:21 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:50:21 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:50:22 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:50:22 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:53:27 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:53:28 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:53:28 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:53:28 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:53:29 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:53:29 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:54:14 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:54:14 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:54:14 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:54:14 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:54:16 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:54:16 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:54:16 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:54:16 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
2023-08-25 , 12:54:16 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:54:16 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:54:16 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Decryption initiated
2023-08-25 , 12:54:16 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Json file converted to Object
2023-08-25 , 12:54:20 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Object converted to Json file
2023-08-25 , 12:54:20 , LOG , com/herculife/herculifepelvictutor/ProjectSettings/MyGoTo , Patient Encryption initiated
